SID,POLICY_TYPE,ISWON,UNDERWRITER,STATE,INDUSTRY,DECLINED_REASON,EFFECTIVE_MONTH,EMPLOYEES,EFFECTIVE_YEAR,MARKET_SEGMENT,PLACING_BROKER,POLICY_LIMIT,COVERAGE,DEDUCTIBLE,PREMIUM,APPLICATION_DATE,BOUND_DATE,EXPIRING_PREMIUM,COMMISSION_PERCENT
SD-EIL-KC-15-474628,New,0,005E0000003XUczIAG,MO,Construction,Reservation Conflict,Apr,42,2015,Middle Market,a0kE0000004Wr7PIAS,0,Workers Comp,0,0,1/16/2015,,,
SD-NRG-LA-15-539071,New,0,005E0000003XUi4IAG,CA,Construction,Below Minimum Premium,Aug,65,2015,Middle Market,a0kE0000001dLJGIA2,0,Workers Comp,0,0,6/16/2015,,,
SD-EIL-CHG-15-545007,New,0,005E0000003YmT2IAK,WA,Construction,Nature of Insured's Business,Sep,1,2015,NULL,a0kE0000001dL8lIAE,0,Workers Comp,0,0,7/1/2015,,,
SD-EIL-CHG-15-507301,Renewal,1,005E0000003YmT2IAK,FL,Construction,NULL,Jul,15,2015,Small Business,a0kE000000567FfIAI,1000000,Workers Comp,0,12590,5/4/2015,7/22/2015,11265,5
SD-EIL-HOU-15-551599,New,0,005E0000003XUbNIAW,NH,Construction,Unable to Match Competitors,Sep,65,2015,Middle Market,a0kE0000001dLJVIA2,0,Workers Comp,0,0,7/28/2015,,,
SD-NRG-HOU-15-477927,New,0,005E0000005PbJ4IAK,TX,Construction,Unable to Match Competitors,May,200,2015,Middle Market,a0kE0000001dL9ZIAU,0,Workers Comp,0,0,1/29/2015,,,
SD-NRG-HOU-15-511358,New,0,005E0000005PbJ4IAK,TX,Construction,Reservation Conflict,Jun,45,2015,NULL,a0kE0000001dM96IAE,0,Workers Comp,0,0,5/19/2015,,,
SD-EIL-HOU-15-476832,New,0,005E0000003XUbiIAG,MO,Construction,Nature of Insured's Business,Mar,15,2015,Small Business,a0kE0000001dLKBIA2,0,Workers Comp,0,0,1/23/2015,,,
SD-EIL-LA-15-532695,New,0,005E0000003Y2B6IAK,NV,Construction,NULL,Jul,170,2015,Middle Market,a0kE0000001dLBjIAM,0,Workers Comp,0,0,6/11/2015,,,
SD-EIL-LA-15-544603,Renewal,0,005E00000066wTeIAI,CA,Construction,No Broker Response,Sep,40,2015,Middle Market,a0kE0000001dL1qIAE,0,Workers Comp,0,0,6/30/2015,,80494,7
SD-EIL-PHL-15-516202,Renewal,1,005E0000005OuTLIA0,PA,Construction,NULL,Sep,4,2015,Small Business,a0kE0000001dKl8IAE,1000000,Workers Comp,0,39162,6/3/2015,8/27/2015,17252,7
SD-EIL-HOU-15-550512,New,1,005E0000003XUbNIAW,NJ,Construction,NULL,Oct,2,2015,Small Business,a0kE0000004h10IIAQ,1000000,Workers Comp,0,7791,7/22/2015,10/14/2015,,7
SD-EIL-LA-15-555138,New,0,005E0000003Y2B6IAK,CA,Construction,Other Underwriting Guidelines,Aug,20,2015,Small Business,a0kE0000007Nt7wIAC,0,Workers Comp,0,0,8/6/2015,,,
SD-NRG-NYC-15-511797,Renewal,1,005E0000003XUbTIAW,NJ,Construction,NULL,Jun,1200,2015,Middle Market,a0kE0000001yl4NIAQ,1000000,Workers Comp,0,230789,5/20/2015,6/23/2015,369477,7
SD-EIL-NYC-15-545189,New,0,005E0000003XUbMIAW,NY,Construction,Reservation Conflict,Jul,75,2015,Middle Market,a0kE0000001dKktIAE,0,Workers Comp,0,0,7/1/2015,,,
SD-NRG-DEN-15-554502,New,0,005E000000467BmIAI,CO,Construction,Loss History,Sep,300,2015,NULL,a0kE0000001dKtsIAE,0,Workers Comp,0,0,8/5/2015,,,
SD-EIL-LA-15-548765,Renewal,1,005E00000066wTeIAI,CA,Construction,NULL,Aug,19,2015,Middle Market,a0kE0000001dL1qIAE,1000000,Workers Comp,0,84540,7/15/2015,8/4/2015,80507,7
SD-NRG-NYC-15-539994,New,0,005E0000003XUb5IAG,TX,Construction,NULL,Jul,65,2015,Middle Market,a0kE0000001dLieIAE,0,Workers Comp,0,0,6/18/2015,,,
SD-EIL-SF-15-503746,New,0,005E0000003XUfKIAW,CA,Construction,No Interest,Jun,30,2015,Small Business,a0kE0000001dLghIAE,0,Workers Comp,0,0,4/22/2015,,,
SD-EIL-LA-15-507907,New,0,005E00000066wTeIAI,CA,Construction,Unable to Match Competitors,Jun,175,2015,Middle Market,a0kE0000001dLBjIAM,0,Workers Comp,0,0,5/5/2015,,,
SD-EIL-LA-15-476418,New,0,005E0000003Y2B6IAK,CA,Construction,NULL,Apr,26,2015,Small Business,a0kE0000001dLBjIAM,1000000,Workers Comp,0,105802,1/22/2015,,,
SD-EIL-NYC-15-551147,Renewal,1,005E00000067ZMPIA2,MA,Construction,NULL,Oct,25,2015,Small Business,a0kE0000003YypPIAS,0,Workers Comp,0,112374,7/27/2015,10/22/2015,109690,5
SD-NRG-ATL-15-477936,New,0,005E0000003XUd7IAG,PA,Construction,Below Minimum Premium,Feb,56,2015,Middle Market,a0kE0000001dLsCIAU,0,Workers Comp,0,0,1/29/2015,,,
SD-NRG-HOU-15-506362,New,0,005E00000047yObIAI,TX,Construction,Unable to Match Competitors,Jun,1100,2015,Middle Market,a0kE0000001dL6GIAU,0,Workers Comp,0,0,4/30/2015,,,
SD-NRG-NYC-15-545310,Renewal,0,005E0000003XUbTIAW,NY,Construction,NULL,Sep,63,2015,Middle Market,a0kE00000041uRmIAI,0,Workers Comp,0,0,7/2/2015,,54068,5
SD-NRG-DEN-15-549119,New,1,005E000000467BmIAI,WY,Construction,NULL,Jul,60,2015,Middle Market,a0kE0000001dLOuIAM,0,Workers Comp,0,0,7/16/2015,7/22/2015,,
SD-EIL-NYC-15-539694,Renewal,1,005E0000003XUbMIAW,NY,Construction,NULL,Sep,9,2015,Small Business,a0kE0000001dLFhIAM,1000000,Workers Comp,0,11178,6/18/2015,9/9/2015,27028,7
SD-EIL-DEN-15-509629,New,0,005E0000005Q5zWIAS,NC,Construction,Nature of Insured's Business,May,2,2015,NULL,a0kE0000001dLgUIAU,0,Workers Comp,0,0,5/12/2015,,,
SD-NRG-CHG-15-539657,New,0,005E0000003XUiyIAG,TX,Construction,Nature of Insured's Business,Jul,515,2015,NULL,a0kE0000001dL3IIAU,0,Workers Comp,0,0,6/18/2015,,,
SD-HFC-NYC-15-538690,New,1,005E0000003XUd1IAG,OK,Construction,NULL,Jun,4,2015,NULL,a0kE0000001dLiBIAU,50000000,Workers Compensation;DBA;Employers Liability,0,5751,6/15/2015,6/22/2015,,12.5
SD-NRG-CHG-15-540321,New,0,005E0000005MrrnIAC,MI,Construction,Other Underwriting Guidelines,Jun,14,2015,NULL,a0kE0000001dKmfIAE,0,Workers Comp,0,0,6/19/2015,,,
SD-EIL-HOU-15-532623,New,0,005E0000003XUbiIAG,GA,Construction,Nature of Insured's Business,Jul,1,2015,NULL,a0kE0000007O3ImIAK,0,Workers Comp,0,0,6/10/2015,,,
SD-NRG-NYC-15-545299,Renewal,1,005E0000005O15nIAC,NJ,Construction,NULL,Sep,173,2015,Middle Market,a0kE0000001dLDSIA2,1000000,Workers Comp,0,74225,7/2/2015,9/30/2015,92052,7
SD-EIL-HOU-15-547141,New,0,005E0000003XUbiIAG,NH,Construction,No Broker Response,Aug,35,2015,Small Business,a0kE0000007O3ImIAK,0,Workers Comp,0,0,7/9/2015,,,
SD-NRG-NYC-15-516762,New,0,005E0000003XUb5IAG,NJ,Construction,Reservation Conflict,Jun,187,2015,Middle Market,a0kE0000007R7mAIAS,0,Workers Comp,0,0,6/4/2015,,,
SD-EIL-LA-15-549907,New,1,005E0000003Y2B6IAK,CA,Construction,NULL,Jul,20,2015,NULL,a0kE0000001dKlOIAU,1000000,Workers Comp,0,15978,7/20/2015,7/27/2015,,7
SD-NRG-HOU-15-477918,New,0,005E0000003YdLZIA0,TX,Construction,Nature of Insured's Business,Apr,40,2015,Small Business,a0kE0000001dKxZIAU,0,Workers Comp,0,0,1/29/2015,,,
SD-EIL-NYC-15-508944,New,0,005E0000003XUbMIAW,NY,Construction,Other Underwriting Guidelines,May,7,2015,NULL,a0kE0000007O3ImIAK,0,Workers Comp,0,0,5/8/2015,,,
SD-EIL-KC-15-502426,New,0,005E0000003XUczIAG,FL,Construction,Reservation Conflict,Jun,78,2015,Middle Market,a0kE0000001dL0rIAE,0,Workers Comp,0,0,4/16/2015,,,
SD-NRG-HOU-15-477800,New,0,005E0000003XUcgIAG,TX,Construction,Loss History,Apr,25,2015,Small Business,a0kE00000055rB3IAI,0,Workers Comp,0,0,1/29/2015,,,
SD-NRG-ATL-15-556916,New,0,005E00000045j6xIAA,MA,Construction,Client/Broker Politics,Dec,200,2015,Middle Market,a0kE00000048ZFHIA2,0,Workers Comp,0,0,8/13/2015,,,
SD-NRG-HOU-15-543231,New,0,005E00000047yQXIAY,AR,Construction,Below Minimum Premium,Jul,16,2015,NULL,a0kE0000005vNxzIAE,0,Workers Comp,0,0,6/24/2015,,,
SD-EIL-LA-15-510214,New,0,005E00000066wTeIAI,CA,Construction,No Broker Response,Jul,60,2015,Middle Market,a0kE0000001dLHoIAM,0,Workers Comp,0,0,5/13/2015,,,
SD-EIL-HOU-15-556369,New,0,005E0000003XUbiIAG,CA,Construction,Nature of Insured's Business,Oct,11,2015,Small Business,a0kE0000001dLKBIA2,0,Workers Comp,0,0,8/11/2015,,,
SD-NRG-HOU-15-542287,New,0,005E00000047yQXIAY,OK,Construction,NULL,Oct,30,2015,Small Business,a0kE0000001dKwLIAU,0,Workers Comp,0,0,6/23/2015,,,
SD-NRG-NYC-15-556256,New,0,005E0000003XUbTIAW,NJ,Construction,Loss History,Aug,50,2015,Middle Market,a0kE0000001dLMiIAM,0,Workers Comp,0,0,8/11/2015,,,
SD-EIL-HOU-15-556302,New,0,005E0000003XUbNIAW,GA,Construction,NULL,Aug,10,2015,NULL,a0kE0000001dLKBIA2,1000000,Workers Comp,0,9214,8/11/2015,,,
SD-NRG-NYC-15-554282,New,0,005E0000003XUbTIAW,NY,Construction,Reservation Conflict,Dec,75,2015,Middle Market,a0kE0000001yl4NIAQ,0,Workers Comp,0,0,8/4/2015,,,
SD-NRG-LA-15-557156,New,0,005E0000003XUaLIAW,CA,Construction,Nature of Insured's Business,Oct,250,2015,NULL,a0kE0000001dKxYIAU,0,Workers Comp,0,0,8/14/2015,,,
SD-EIL-CHG-15-509936,Renewal,0,005E0000003YmT2IAK,CA,Construction,NULL,Aug,6,2015,Small Business,a0kE0000001dKnzIAE,0,Workers Comp,0,0,5/12/2015,,,
SD-EIL-CHG-15-545829,Renewal,1,005E0000003YmT2IAK,MI,Construction,NULL,Oct,82,2015,Middle Market,a0kE0000001dLgvIAE,1000000,Workers Comp,0,281820,7/3/2015,9/28/2015,184451,6
SD-NRG-HOU-15-545573,New,0,005E0000003XUcgIAG,LA,Construction,Unable to Match Competitors,Sep,40,2015,Middle Market,a0kE0000001dLlcIAE,0,Workers Comp,0,0,7/2/2015,,,
SD-EIL-PHL-15-592727,Renewal,0,005E0000005OuTLIA0,NJ,Construction,Loss History,Mar,48,2016,Small Business,a0kE0000001dLSRIA2,0,Workers Comp,0,0,12/24/2015,,126999,7
SD-EIL-CHG-15-554681,New,0,005E0000003YmT2IAK,PA,Construction,Insufficient Information,Sep,25,2015,Small Business,a0kE0000001dL95IAE,0,Workers Comp,0,0,8/5/2015,,,
SD-NRG-ATL-15-544327,New,0,005E0000003XUd7IAG,AL,Construction,No Broker Response,Sep,38,2015,Small Business,a0kE0000001yl4SIAQ,0,Workers Comp,0,0,6/29/2015,,,
SD-NRG-ATL-15-516791,New,0,005E0000003XUd7IAG,TX,Construction,Unable to Match Competitors,Jun,7,2015,Small Business,a0kE00000048ehVIAQ,0,Workers Comp,0,0,6/4/2015,,,
SD-EIL-NYC-15-510729,New,0,005E0000003XUb2IAG,NY,Construction,Insufficient Information,May,30,2015,Small Business,a0kE00000041VYIIA2,0,Workers Comp,0,0,5/15/2015,,,
SD-EIL-LA-15-532712,New,0,005E0000003Y2B6IAK,CA,Construction,No Broker Response,Jun,5,2015,NULL,a0kE0000007OAXEIA4,0,Workers Comp,0,0,6/11/2015,,,
SD-NRG-NYC-15-508963,New,0,005E0000003XUbMIAW,CT,Construction,Auto Close,Jul,12,2015,Small Business,a0kE0000001dKktIAE,0,Workers Comp,0,0,5/8/2015,,,
SD-EIL-NYC-15-506088,New,0,005E0000003XUbMIAW,NY,Construction,Loss History,May,12,2015,Small Business,a0kE0000001dKktIAE,0,Workers Comp,0,0,4/29/2015,,,
SD-EIL-CHG-15-547294,New,0,005E0000003YmT2IAK,IN,Construction,NULL,Aug,350,2015,Middle Market,a0kE0000003ziK1IAI,0,Workers Comp,0,0,7/9/2015,,,
SD-NRG-NYC-15-511549,New,0,005E0000003XUbTIAW,NJ,Construction,NULL,Jun,187,2016,Middle Market,a0kE0000001dM96IAE,0,Workers Comp,0,0,5/19/2015,,0,
SD-EIL-BOS-15-511639,New,0,005E00000067ZMPIA2,MA,Construction,Nature of Insured's Business,Jun,1,2015,NULL,a0kE0000003YypPIAS,0,Workers Comp,0,0,5/19/2015,,,
SD-NRG-CHG-15-550978,New,0,005E0000005MrrnIAC,TX,Construction,Reservation Conflict,Oct,80,2015,Middle Market,a0kE0000001dLz0IAE,0,Workers Comp,0,0,7/24/2015,,,
SD-EIL-NYC-15-507461,Renewal,1,005E0000003XUbMIAW,NJ,Construction,NULL,Jul,55,2015,Middle Market,a0kE0000001dLaVIAU,1000000,Workers Comp,0,50445,5/4/2015,7/1/2015,50469,5
SD-EIL-LA-15-511824,New,0,005E0000003Y2B6IAK,CO,Construction,No Broker Response,Jul,55,2015,NULL,a0kE00000049BYcIAM,0,Workers Comp,0,0,5/20/2015,,,
SD-EIL-SF-15-507931,New,0,005E0000003XUfKIAW,CA,Construction,No Interest,Jun,2,2015,Small Business,a0kE0000001dLghIAE,0,Workers Comp,0,0,5/5/2015,,,
SD-EIL-HOU-15-554522,Renewal,1,005E0000003XUbNIAW,KS,Construction,NULL,Nov,15,2015,Small Business,a0kE0000001dL6TIAU,1000000,Workers Comp,0,7492,8/5/2015,11/2/2015,9054,7
SD-EIL-KC-15-512304,Renewal,1,005E0000003XUczIAG,MO,Construction,NULL,Aug,6,2015,Small Business,a0kE0000001dM3BIAU,1000000,Workers Comp,0,13346,5/21/2015,8/19/2015,10540,7
SD-EIL-DEN-15-557476,New,0,005E0000005Q5zWIAS,UT,Construction,NULL,Oct,200,2015,Middle Market,a0kE0000007OGBhIAO,0,Workers Comp,0,0,8/14/2015,,,
SD-NRG-LA-15-507340,New,0,005E0000003XUi4IAG,TX,Construction,Loss History,Jun,7,2015,Small Business,a0kE00000041uRkIAI,0,Workers Comp,0,0,5/4/2015,,,
SD-EIL-NYC-15-503044,Renewal,0,005E0000003XUbMIAW,NJ,Construction,NULL,Jul,6,2015,Small Business,a0kE0000001dLKBIA2,0,Workers Comp,0,0,4/20/2015,,34596,7
SD-EIL-LA-15-550181,New,0,005E0000003Y2B6IAK,TX,Construction,NULL,Sep,30,2015,Small Business,a0kE0000007OAXEIA4,0,Workers Comp,0,0,7/21/2015,,,
SD-NRG-LA-15-559045,New,0,005E0000003XUi4IAG,CA,Construction,Unable to Match Competitors,Oct,50,2015,Middle Market,a0kE0000007OAXEIA4,0,Workers Comp,0,0,8/18/2015,,,
SD-NRG-ATL-15-554400,New,0,005E00000045j6xIAA,GA,Construction,Loss History,Oct,20,2015,NULL,a0kE0000007Nhx9IAC,0,Workers Comp,0,0,8/4/2015,,,
SD-EIL-PHL-15-477344,New,0,005E0000005OuTLIA0,IN,Construction,Loss History,Mar,5,2015,NULL,a0kE0000001yl4XIAQ,0,Workers Comp,0,0,1/27/2015,,,
SD-EIL-LA-15-512800,New,0,005E0000003Y2B6IAK,CA,Construction,No Broker Response,Jun,25,2015,Small Business,a0kE0000001dKq5IAE,0,Workers Comp,0,0,5/23/2015,,,
SD-NRG-NYC-15-544676,Renewal,0,005E0000003XUbTIAW,NJ,Construction,NULL,Jun,1200,2016,Middle Market,a0kE0000001yl4NIAQ,0,Workers Comp,0,0,6/30/2015,,5097,
SD-EIL-HOU-15-531370,New,0,005E0000003XUbNIAW,IL,Construction,NULL,Aug,18,2015,Small Business,a0kE0000001dLKBIA2,0,Workers Comp,0,0,6/8/2015,,,
SD-NRG-HOU-15-531460,New,0,005E0000005PbJ4IAK,TX,Construction,Unable to Match Competitors,Sep,400,2015,Middle Market,a0kE0000001dLijIAE,0,Workers Comp,0,0,6/8/2015,,,
SD-EIL-HOU-15-477536,New,0,005E0000003XUbNIAW,PA,Construction,Reservation Conflict,Mar,10,2015,NULL,a0kE0000005vpgEIAQ,0,Workers Comp,0,0,1/28/2015,,,
SD-NRG-HOU-15-508383,New,0,005E0000003XUcfIAG,OK,Construction,Reservation Conflict,Jul,58,2015,Middle Market,a0kE0000005vP8PIAU,0,Workers Comp,0,0,5/6/2015,,,
SD-EIL-HOU-15-544097,New,0,005E0000003XUbNIAW,PA,Construction,Nature of Insured's Business,Aug,25,2015,Small Business,a0kE0000001dLJVIA2,0,Workers Comp,0,0,6/26/2015,,,
SD-EIL-NYC-15-547806,Renewal,1,005E0000003XUbMIAW,NJ,Construction,NULL,Oct,30,2015,Middle Market,a0kE0000001dKktIAE,1000000,Workers Comp,0,63600,7/13/2015,10/9/2016,60309,5
SD-NRG-LA-15-555736,New,0,005E0000003XUaLIAW,CA,Construction,Unable to Match Competitors,Oct,60,2015,Middle Market,a0kE0000001dLJGIA2,0,Workers Comp,0,0,8/10/2015,,,
SD-NRG-HOU-15-477689,New,0,005E0000003XUcgIAG,CO,Construction,Reservation Conflict,Apr,16,2015,Small Business,a0kE0000001dL6GIAU,0,Workers Comp,0,0,1/28/2015,,,
SD-HFC-NYC-15-552682,New,0,005E00000068OfWIAU,TX,Construction,Unable to Match Competitors,Sep,22000,2015,Corporate Accounts,a0kE0000001dKiOIAU,0,DBA,0,0,7/30/2015,,,
SD-NRG-CHG-15-477544,New,0,005E0000005MrrnIAC,CO,Construction,Below Minimum Premium,Mar,16,2015,Small Business,a0kE0000003ZZmUIAW,0,Workers Comp,0,0,1/28/2015,,,
SD-NRG-LA-15-559220,New,1,005E0000003XUaLIAW,CA,Construction,NULL,Oct,18,2015,Small Business,a0kE0000001dLBjIAM,1000000,Workers Comp,0,54628,8/19/2015,,,7
SD-EIL-HOU-15-512804,New,0,005E0000003XUbiIAG,CA,Construction,Reservation Conflict,Jun,200,2015,Middle Market,a0kE0000001dM20IAE,0,Workers Comp,0,0,5/25/2015,,,
SD-NRG-HOU-15-559567,New,0,005E00000047yObIAI,AR,Construction,Other Underwriting Guidelines,Nov,90,2015,Middle Market,a0kE0000001dKrbIAE,0,Workers Comp,0,0,8/20/2015,,,
SD-EIL-KC-15-550156,New,0,005E0000003XUczIAG,MO,Construction,No Broker Response,Sep,100,2015,NULL,a0kE0000001dL6sIAE,0,Workers Comp,0,0,7/21/2015,,,
SD-EIL-COL-15-551340,New,0,005E0000003XyX8IAK,CA,Construction,Loss History,Oct,143,2015,Middle Market,a0kE0000007OfLSIA0,0,Workers Comp,0,0,7/27/2015,,,
SD-NRG-CHG-15-556878,New,0,005E0000003XUiyIAG,AL,Construction,No Broker Response,Sep,9,2015,NULL,a0kE0000001dLsIIAU,0,Workers Comp,0,0,8/13/2015,,,
SD-NRG-PHL-15-557441,New,0,005E000000679SYIAY,NH,Construction,Incomplete Submission,Oct,28,2015,NULL,a0kE0000001dLJVIA2,0,Workers Comp,0,0,8/14/2015,,,
SD-EIL-HOU-15-592841,Renewal,1,005E0000003XUbNIAW,NH,Construction,NULL,Mar,10,2016,Small Business,a0kE0000007O3ImIAK,1000000,Workers Comp,0,12952,12/24/2015,3/22/2016,16525,7
SD-EIL-SF-15-477492,New,0,005E0000003XUfKIAW,OR,Construction,No Interest,Feb,9,2015,Small Business,a0kE0000001dLf5IAE,0,Workers Comp,0,0,1/27/2015,,,
SD-EIL-PHL-15-503920,New,0,005E0000005OuTLIA0,NC,Construction,No Broker Response,May,51,2015,Middle Market,a0kE0000001dLyXIAU,0,Workers Comp,0,0,4/22/2015,,,
SD-EIL-NYC-15-550503,New,0,005E0000003XUbMIAW,NY,Construction,Nature of Insured's Business,Aug,50,2015,NULL,a0kE0000001dL0KIAU,0,Workers Comp,0,0,7/22/2015,,,
SD-EIL-HOU-15-542356,New,0,005E0000003XUbNIAW,MI,Construction,Insufficient Information,Sep,10,2015,NULL,a0kE0000001dLJVIA2,0,Workers Comp,0,0,6/23/2015,,,
SD-EIL-LA-15-592676,New,0,005E0000003Y2B6IAK,IN,Construction,No Broker Response,Jan,3,2016,NULL,a0kE0000001dL07IAE,0,Workers Comp,0,0,12/24/2015,,,
SD-NRG-LA-15-512251,New,0,005E0000003XUaLIAW,OK,Construction,Nature of Insured's Business,Jul,40,2015,NULL,a0kE0000001dLCBIA2,0,Workers Comp,0,0,5/21/2015,,,
SD-NRG-HOU-15-552242,New,0,005E0000003XUcgIAG,TX,Construction,Unable to Match Competitors,Oct,25,2015,NULL,a0kE0000001wJ7aIAE,0,Workers Comp,0,0,7/29/2015,,,
SD-EIL-HOU-15-556317,New,0,005E0000003XUbiIAG,WI,Construction,Nature of Insured's Business,Oct,15,2015,NULL,a0kE0000001dLKBIA2,0,Workers Comp,0,0,8/11/2015,,,
SD-EIL-HOU-15-533157,Renewal,1,005E0000003XUbNIAW,CA,Construction,NULL,Jan,15,2015,Small Business,a0kE0000001dLKBIA2,1000000,Workers Comp,0,34,6/12/2015,1/5/2015,12969,7
SD-NRG-HOU-15-543224,New,0,005E00000047yQXIAY,AR,Construction,Below Minimum Premium,Jul,16,2015,NULL,a0kE0000005vNxzIAE,0,Workers Comp,0,0,6/24/2015,,,
SD-EIL-PHL-15-554136,Renewal,0,005E0000005OuTLIA0,NJ,Construction,NULL,Nov,8,2015,NULL,a0kE0000001dLWYIA2,0,Workers Comp,0,0,8/4/2015,,42065,7
SD-NRG-HOU-15-505618,New,0,005E0000003XUcgIAG,FL,Construction,Nature of Insured's Business,Jun,43,2015,NULL,a0kE0000001dLlcIAE,0,Workers Comp,0,0,4/28/2015,,,
SD-NRG-HOU-15-546941,New,0,005E0000003XUcfIAG,KS,Construction,Nature of Insured's Business,Oct,80,2015,NULL,a0kE0000001dLH2IAM,0,Workers Comp,0,0,7/8/2015,,,
SD-EIL-SF-15-511682,New,0,005E0000003XUfKIAW,AZ,Construction,No Interest,Jul,195,2015,Middle Market,a0kE0000001dL07IAE,0,Workers Comp,0,0,5/19/2015,,,
SD-EIL-HOU-15-477020,New,0,005E0000003XUbiIAG,FL,Construction,Reservation Conflict,Mar,250,2015,Middle Market,a0kE0000001dKzVIAU,0,Workers Comp,0,0,1/26/2015,,,
SD-EIL-PHL-15-553656,Renewal,1,005E0000005OuTLIA0,NH,Construction,NULL,Nov,7,2015,Small Business,a0kE0000001dLJVIA2,1000000,Workers Comp,0,25067,8/3/2015,10/23/2015,19095,7
SD-HFC-NYC-15-559675,New,0,005E00000068OfWIAU,CO,Construction,Loss History,Oct,150,2015,Middle Market,a0kE0000005XGuWIAW,0,DBA,0,0,8/20/2015,,,
SD-EIL-LA-15-550525,New,0,005E0000003Y2B6IAK,CA,Construction,NULL,Oct,50,2015,Middle Market,a0kE0000002p2lEIAQ,0,Workers Comp,0,0,7/23/2015,,,
SD-NRG-HOU-15-476917,New,0,005E0000003XUcgIAG,TX,Construction,Loss History,Apr,18,2015,NULL,a0kE0000007NlhIIAS,0,Workers Comp,0,0,1/26/2015,,,
SD-EIL-DEN-15-510553,New,0,005E0000005Q5zWIAS,MA,Construction,NULL,Aug,16,2015,NULL,a0kE0000001dKsBIAU,0,Workers Comp,0,0,5/14/2015,,,
SD-NRG-COL-15-546939,New,1,005E0000003XUiyIAG,MN,Construction,NULL,Jul,18,2015,Small Business,a0kE0000001dLMEIA2,1000000,Workers Comp,0,31804,7/8/2015,7/27/2015,,
SD-EIL-LA-15-562551,New,0,005E0000003Y2B6IAK,CA,Construction,No Broker Response,Dec,60,2015,Middle Market,a0kE0000001dKlOIAU,0,Workers Comp,0,0,8/31/2015,,,
SD-NRG-LA-15-512274,New,0,005E0000003XUi4IAG,CA,Construction,Unable to Match Competitors,Jul,140,2015,Middle Market,a0kE0000001dLJGIA2,0,Workers Comp,0,0,5/21/2015,,,
SD-NRG-HOU-15-532956,New,0,005E0000003XUhnIAG,TX,Construction,NULL,Sep,200,2015,Middle Market,a0kE0000001dM04IAE,0,Workers Comp,0,0,6/11/2015,,,
SD-EIL-KC-15-552890,New,0,005E0000003XUczIAG,IL,Construction,Nature of Insured's Business,Aug,2,2015,NULL,a0kE0000007O9vXIAS,0,Workers Comp,0,0,7/31/2015,,,
SD-EIL-NYC-15-552183,New,0,005E0000003XUbMIAW,TX,Construction,No Interest,Aug,60,2015,Middle Market,a0kE0000001dKktIAE,0,Workers Comp,0,0,7/29/2015,,,
SD-NRG-HOU-15-564331,New,0,005E0000005PbJ4IAK,LA,Construction,Auto Close,Jan,400,2016,Middle Market,a0kE0000001dLPYIA2,0,Workers Comp,0,0,9/3/2015,,,
SD-NRG-CHG-15-545082,New,0,005E0000003XUiyIAG,OH,Construction,No Broker Response,Aug,450,2015,NULL,a0kE0000003YFCWIA4,0,Workers Comp,0,0,7/1/2015,,,
SD-EIL-LA-15-546817,New,0,005E0000003Y2B6IAK,CA,Construction,Reservation Conflict,Jul,18,2015,Small Business,a0kE0000007OAXEIA4,0,Workers Comp,0,0,7/8/2015,,,
SD-EIL-CHG-15-506062,Renewal,0,005E0000003YmT2IAK,MA,Construction,NULL,Jun,18,2015,Small Business,a0kE0000001dL95IAE,0,Workers Comp,0,0,4/29/2015,,88630,5
SD-EIL-HOU-15-512623,New,0,005E0000003XUbiIAG,KS,Construction,No Broker Response,Aug,10,2015,Small Business,a0kE0000001dLKBIA2,0,Workers Comp,0,0,5/22/2015,,,
SD-HFC-NYC-15-592782,Renewal,0,005E0000003XUd4IAG,LA,Construction,No Interest,Mar,250,2016,Middle Market,a0kE0000002ozcEIAQ,0,Workers Compensation;DBA;Employers Liability,0,0,12/24/2015,,10000,10
SD-NRG-HOU-15-560699,New,0,005E0000003XUcgIAG,TX,Construction,Unable to Match Competitors,Oct,300,2015,Middle Market,a0kE00000056Q9OIAU,0,Workers Comp,0,0,8/25/2015,,,
SD-EIL-LA-15-539709,Renewal,1,005E00000066wTeIAI,CA,Construction,NULL,Jul,2,2015,Small Business,a0kE0000003k9nSIAQ,1000000,Workers Comp,0,17473,6/18/2015,7/1/2015,15861,7
SD-EIL-CHG-15-555786,New,0,005E0000003YmT2IAK,OH,Construction,Unable to Match Competitors,Sep,20,2015,NULL,a0kE0000001dL95IAE,0,Workers Comp,0,0,8/10/2015,,,
SD-EIL-CHG-15-563206,Renewal,1,005E0000003XUhlIAG,IL,Construction,NULL,Dec,0,2015,NULL,a0kE0000001dLyYIAU,1000000,Workers Comp,0,610,9/2/2015,11/30/2015,619,0
SD-EIL-HOU-15-556658,New,0,005E0000003XUbNIAW,GA,Construction,Nature of Insured's Business,Aug,21,2015,Small Business,a0kE0000007O3ImIAK,0,Workers Comp,0,0,8/12/2015,,,
SD-NRG-CHG-15-508922,Renewal,0,005E0000005MrrnIAC,IL,Construction,NULL,Aug,22,2015,Middle Market,a0kE0000001dL2uIAE,0,Workers Comp,0,0,5/8/2015,,225859,
SD-NRG-HOU-15-553390,Renewal,1,005E0000003XUhnIAG,TX,Construction,NULL,Oct,279,2015,Middle Market,a0kE0000001dKiOIAU,1000000,Workers Comp,250000,343511,8/3/2015,11/3/2015,394877,
